,filename,width,height,class,xmin,ymin,xmax,ymax,x_min_resized,y_min_resized,x_max_resized,y_max_resized,class_num
372,249569178.jpg,1080,1080,8c,397,341,429,405,169,145,182,172,32
373,249569178.jpg,1080,1080,Ah,478,353,513,414,203,150,218,176,0
374,249569178.jpg,1080,1080,8c,596,396,648,452,253,168,276,192,32
375,249569178.jpg,1080,1080,8c,548,705,601,761,233,300,255,324,32
376,051760025.jpg,1080,1080,2s,83,722,149,750,35,307,63,319,51
377,051760025.jpg,1080,1080,4h,93,590,151,631,39,251,64,268,10
378,051760025.jpg,1080,1080,3s,163,467,218,529,69,198,92,225,50
379,051760025.jpg,1080,1080,9d,275,384,317,447,117,163,135,190,18
380,051760025.jpg,1080,1080,6s,399,341,429,406,169,145,182,172,47
381,051760025.jpg,1080,1080,8c,476,349,518,412,202,148,220,175,32
382,051760025.jpg,1080,1080,Ac,595,398,645,453,253,169,274,192,26
383,051760025.jpg,1080,1080,9h,657,488,716,531,279,207,304,226,5
384,051760025.jpg,1080,1080,9h,502,763,561,805,213,324,238,342,5
385,936144021.jpg,1080,1080,Kc,82,720,152,754,34,306,64,321,27
386,936144021.jpg,1080,1080,Js,87,584,156,640,37,248,66,272,42
387,936144021.jpg,1080,1080,Qh,157,462,216,531,66,196,92,226,2
388,936144021.jpg,1080,1080,9c,276,380,317,444,117,161,135,189,31
389,936144021.jpg,1080,1080,Jd,395,340,433,409,168,144,184,174,16
390,936144021.jpg,1080,1080,6h,480,353,519,414,204,150,221,176,8
391,936144021.jpg,1080,1080,6h,533,661,572,722,227,281,243,307,8
392,887780835.jpg,1080,1080,3s,86,724,151,752,36,308,64,320,50
393,887780835.jpg,1080,1080,9c,89,591,151,634,37,251,64,270,31
394,887780835.jpg,1080,1080,9s,160,466,214,521,68,198,91,221,44
395,887780835.jpg,1080,1080,7h,275,380,315,443,117,161,134,188,7
396,887780835.jpg,1080,1080,3c,398,344,429,411,169,146,182,175,37
397,887780835.jpg,1080,1080,7h,481,350,523,413,204,149,222,175,7
398,887780835.jpg,1080,1080,5s,592,399,647,457,252,169,275,194,48
399,887780835.jpg,1080,1080,6d,658,490,718,533,280,208,305,227,21
400,887780835.jpg,1080,1080,6d,501,757,563,802,213,322,239,341,21
401,516362292.jpg,1080,1080,6h,86,722,149,751,36,307,63,319,8
402,516362292.jpg,1080,1080,3s,91,590,157,634,38,251,66,270,50
403,516362292.jpg,1080,1080,6d,163,465,214,522,69,198,91,222,21
404,516362292.jpg,1080,1080,3c,275,382,318,447,117,162,135,190,37
405,516362292.jpg,1080,1080,10c,399,341,433,407,169,145,184,173,30
406,516362292.jpg,1080,1080,5d,480,348,522,412,204,148,222,175,22
407,516362292.jpg,1080,1080,7h,600,399,651,454,255,169,277,193,7
408,516362292.jpg,1080,1080,As,658,490,719,532,280,208,306,226,39
409,516362292.jpg,1080,1080,As,502,754,564,797,213,321,240,339,39
410,128071171.jpg,1080,1080,Kh,81,720,152,755,34,306,64,321,1
411,128071171.jpg,1080,1080,As,90,594,154,633,38,253,65,269,39
412,128071171.jpg,1080,1080,5s,160,463,215,521,68,197,91,221,48
413,128071171.jpg,1080,1080,8c,275,381,315,443,117,162,134,188,32
414,128071171.jpg,1080,1080,3c,397,344,428,410,169,146,182,174,37
415,128071171.jpg,1080,1080,6c,479,350,521,411,204,149,221,175,34
416,128071171.jpg,1080,1080,6c,595,399,647,453,253,169,275,192,34
417,128071171.jpg,1080,1080,4h,660,493,721,531,281,209,307,226,10
418,128071171.jpg,1080,1080,4h,502,759,561,795,213,323,238,338,10
419,778914752.jpg,1080,1080,Ks,81,720,152,753,34,306,64,320,40
420,778914752.jpg,1080,1080,8d,88,588,149,630,37,250,63,268,19
421,778914752.jpg,1080,1080,9d,162,468,215,522,69,199,91,222,18
422,778914752.jpg,1080,1080,6c,277,378,317,441,117,161,135,187,34
423,778914752.jpg,1080,1080,Kc,395,340,433,411,168,144,184,175,27
424,778914752.jpg,1080,1080,7h,483,350,524,413,205,149,223,175,7
425,778914752.jpg,1080,1080,7h,530,658,573,722,225,280,244,307,7
426,884336487.jpg,1080,1080,Jc,81,720,152,755,34,306,64,321,29
427,884336487.jpg,1080,1080,Qs,89,585,157,641,37,249,66,273,41
428,884336487.jpg,1080,1080,Jc,155,459,217,531,66,195,92,226,29
429,884336487.jpg,1080,1080,Qc,272,378,320,450,115,161,136,191,28
430,884336487.jpg,1080,1080,As,399,341,424,407,169,145,180,173,39
431,884336487.jpg,1080,1080,8d,479,348,521,409,204,148,221,174,19
432,884336487.jpg,1080,1080,10c,592,394,647,456,252,167,275,194,30
433,884336487.jpg,1080,1080,10c,544,706,598,767,231,300,254,326,30
434,764951307.jpg,1080,1080,8h,84,722,146,749,35,307,62,319,6
435,764951307.jpg,1080,1080,4d,94,591,154,634,40,251,65,270,23
436,764951307.jpg,1080,1080,3s,161,466,217,524,68,198,92,223,50
437,764951307.jpg,1080,1080,Ks,271,376,318,450,115,160,135,191,40
438,764951307.jpg,1080,1080,6s,400,342,429,407,170,145,182,173,47
439,764951307.jpg,1080,1080,5s,479,348,521,413,204,148,221,175,48
440,764951307.jpg,1080,1080,2d,597,398,649,454,254,169,276,193,25
441,764951307.jpg,1080,1080,2d,548,707,599,762,233,301,255,324,25
442,717709954.jpg,1080,1080,2s,83,723,149,750,35,307,63,319,51
443,717709954.jpg,1080,1080,6c,90,589,152,633,38,250,64,269,34
444,717709954.jpg,1080,1080,Ks,156,459,220,530,66,195,93,225,40
445,717709954.jpg,1080,1080,4h,279,377,314,441,118,160,133,187,10
446,717709954.jpg,1080,1080,2c,398,345,429,410,169,146,182,174,38
447,717709954.jpg,1080,1080,4d,477,354,519,414,203,150,221,176,23
448,717709954.jpg,1080,1080,4d,532,655,575,715,226,278,244,304,23
449,693389033.jpg,1080,1080,3d,86,723,149,751,36,307,63,319,24
450,693389033.jpg,1080,1080,2h,94,593,154,633,40,252,65,269,12
451,693389033.jpg,1080,1080,Ks,156,460,216,531,66,195,92,226,40
452,693389033.jpg,1080,1080,7d,274,377,314,441,116,160,133,187,20
453,693389033.jpg,1080,1080,5h,399,340,428,404,169,144,182,172,9
454,693389033.jpg,1080,1080,8c,476,348,518,411,202,148,220,175,32
455,693389033.jpg,1080,1080,5d,598,396,650,452,254,168,276,192,22
456,693389033.jpg,1080,1080,Ks,651,482,726,534,277,205,309,227,40
457,693389033.jpg,1080,1080,Ks,499,751,571,805,212,319,243,342,40
458,610300747.jpg,1080,1080,Js,83,720,152,754,35,306,64,321,42
459,610300747.jpg,1080,1080,Kc,85,584,158,640,36,248,67,272,27
460,610300747.jpg,1080,1080,9d,163,469,217,523,69,199,92,222,18
461,610300747.jpg,1080,1080,6h,279,382,315,442,118,162,134,188,8
462,610300747.jpg,1080,1080,Kc,394,340,433,411,167,144,184,175,27
463,610300747.jpg,1080,1080,4d,478,351,521,411,203,149,221,175,23
464,610300747.jpg,1080,1080,Qh,586,395,651,456,249,168,277,194,2
465,610300747.jpg,1080,1080,Qh,536,708,608,769,228,301,258,327,2
466,918051854.jpg,1080,1080,2s,82,724,149,750,34,308,63,319,51
467,918051854.jpg,1080,1080,10s,84,587,150,632,35,250,63,269,43
468,918051854.jpg,1080,1080,Qd,157,461,217,530,66,196,92,225,15
469,918051854.jpg,1080,1080,Kc,269,376,318,450,114,160,135,191,27
470,918051854.jpg,1080,1080,4h,399,342,428,405,169,145,182,172,10
471,918051854.jpg,1080,1080,Ah,479,352,513,412,204,149,218,175,0
472,918051854.jpg,1080,1080,8s,591,400,644,456,251,170,274,194,45
473,918051854.jpg,1080,1080,8s,544,705,596,763,231,300,253,324,45
474,046094808.jpg,1080,1080,7h,85,724,148,751,36,308,63,319,7
475,046094808.jpg,1080,1080,4c,95,590,154,634,40,251,65,270,36
476,046094808.jpg,1080,1080,8s,163,469,215,526,69,199,91,224,45
477,046094808.jpg,1080,1080,9h,277,383,314,444,117,163,133,189,5
478,046094808.jpg,1080,1080,5c,398,340,429,405,169,144,182,172,35
479,046094808.jpg,1080,1080,Qc,470,348,525,416,200,148,223,177,28
480,046094808.jpg,1080,1080,8s,592,400,644,455,252,170,274,193,45
481,046094808.jpg,1080,1080,3c,656,486,719,536,279,207,306,228,37
482,046094808.jpg,1080,1080,3c,500,758,563,805,212,322,239,342,37
483,059176671.jpg,1080,1080,Ac,82,723,147,752,34,307,62,320,26
484,059176671.jpg,1080,1080,9d,91,591,152,633,38,251,64,269,18
485,059176671.jpg,1080,1080,2s,162,466,216,523,69,198,92,222,51
486,059176671.jpg,1080,1080,3d,275,381,315,445,117,162,134,189,24
487,059176671.jpg,1080,1080,Kc,395,340,433,409,168,144,184,174,27
488,059176671.jpg,1080,1080,2s,478,349,520,414,203,148,221,176,51
489,059176671.jpg,1080,1080,6h,596,401,646,455,253,170,275,193,8
490,059176671.jpg,1080,1080,Jh,651,483,723,534,277,205,307,227,3
491,059176671.jpg,1080,1080,Jh,496,759,573,810,211,323,244,345,3
492,774500338.jpg,1080,1080,Kd,85,720,152,755,36,306,64,321,14
493,774500338.jpg,1080,1080,6d,93,590,153,632,39,251,65,269,21
494,774500338.jpg,1080,1080,10d,155,465,216,521,66,198,92,221,17
495,774500338.jpg,1080,1080,Kh,270,375,317,450,115,159,135,191,1
496,774500338.jpg,1080,1080,3s,399,344,428,410,169,146,182,174,50
497,774500338.jpg,1080,1080,5c,478,348,522,412,203,148,222,175,35
498,774500338.jpg,1080,1080,10d,596,394,649,454,253,167,276,193,17
499,774500338.jpg,1080,1080,10d,543,710,596,770,231,302,253,327,17
500,720947665.jpg,1080,1080,6s,83,724,147,751,35,308,62,319,47
501,720947665.jpg,1080,1080,Jh,88,585,155,640,37,249,66,272,3
502,720947665.jpg,1080,1080,Qd,158,462,217,531,67,196,92,226,15
503,720947665.jpg,1080,1080,8d,276,377,316,440,117,160,134,187,19
504,720947665.jpg,1080,1080,Jc,395,339,433,409,168,144,184,174,29
505,720947665.jpg,1080,1080,Jd,470,345,526,413,200,146,224,175,16
506,720947665.jpg,1080,1080,9h,597,400,645,453,254,170,274,192,5
507,720947665.jpg,1080,1080,5s,655,488,720,534,278,207,306,227,48
508,720947665.jpg,1080,1080,5s,501,759,565,806,213,323,240,343,48
509,753015784.jpg,1080,1080,8d,80,721,143,749,34,307,60,319,19
510,753015784.jpg,1080,1080,2d,89,590,151,632,37,251,64,269,25
511,753015784.jpg,1080,1080,2d,162,466,213,520,69,198,90,221,25
512,753015784.jpg,1080,1080,Kc,270,376,319,450,115,160,135,191,27
513,753015784.jpg,1080,1080,Jc,394,339,433,409,167,144,184,174,29
514,753015784.jpg,1080,1080,Js,470,348,525,416,200,148,223,177,42
515,753015784.jpg,1080,1080,6d,594,401,647,455,253,170,275,193,21
516,753015784.jpg,1080,1080,7h,661,487,721,531,281,207,307,226,7
517,753015784.jpg,1080,1080,7h,501,762,563,807,213,324,239,343,7
518,067748218.jpg,1080,1080,9d,84,722,148,752,35,307,63,320,18
519,067748218.jpg,1080,1080,3s,93,590,156,634,39,251,66,270,50
520,067748218.jpg,1080,1080,Jd,156,460,215,532,66,195,91,226,16
521,067748218.jpg,1080,1080,5h,274,378,312,441,116,161,132,187,9
522,067748218.jpg,1080,1080,7c,398,343,430,408,169,146,183,173,33
523,067748218.jpg,1080,1080,9c,476,349,519,414,202,148,221,176,31
524,067748218.jpg,1080,1080,9c,533,655,576,718,227,278,245,305,31
525,666831980.jpg,1080,1080,Ac,82,723,146,752,34,307,62,320,26
526,666831980.jpg,1080,1080,4c,95,590,154,635,40,251,65,270,36
527,666831980.jpg,1080,1080,3h,161,467,212,522,68,198,90,222,11
528,666831980.jpg,1080,1080,5d,276,377,316,441,117,160,134,187,22
529,666831980.jpg,1080,1080,4s,397,345,430,410,169,146,183,174,49
530,666831980.jpg,1080,1080,Qc,470,344,526,413,200,146,224,175,28
531,666831980.jpg,1080,1080,Ad,598,399,646,452,254,169,275,192,13
532,666831980.jpg,1080,1080,Ad,547,705,596,758,232,300,253,322,13
533,414543487.jpg,1080,1080,Kd,85,720,152,755,36,306,64,321,14
534,414543487.jpg,1080,1080,9d,92,592,155,635,39,252,66,270,18
535,414543487.jpg,1080,1080,4h,168,465,212,520,71,198,90,221,10
536,414543487.jpg,1080,1080,Kd,271,378,319,450,115,161,135,191,14
537,414543487.jpg,1080,1080,3h,399,343,428,406,169,146,182,172,11
538,414543487.jpg,1080,1080,2d,478,350,520,412,203,149,221,175,25
539,414543487.jpg,1080,1080,5d,598,397,651,453,254,169,277,192,22
540,414543487.jpg,1080,1080,5d,545,707,598,762,232,301,254,324,22
541,051500355.jpg,1080,1080,Qh,85,720,152,754,36,306,64,321,2
542,051500355.jpg,1080,1080,10d,89,590,153,634,37,251,65,270,17
543,051500355.jpg,1080,1080,4h,168,466,212,521,71,198,90,221,10
544,051500355.jpg,1080,1080,10s,269,378,315,444,114,161,134,189,43
545,051500355.jpg,1080,1080,Qh,396,343,433,409,168,146,184,174,2
546,051500355.jpg,1080,1080,Qs,471,348,525,418,200,148,223,178,41
547,051500355.jpg,1080,1080,3s,590,399,647,457,251,169,275,194,50
548,051500355.jpg,1080,1080,Ac,659,489,720,532,280,208,306,226,26
549,051500355.jpg,1080,1080,Ac,505,753,565,797,215,320,240,339,26
550,183930215.jpg,1080,1080,3s,87,723,151,750,37,307,64,319,50
551,183930215.jpg,1080,1080,2c,92,590,155,635,39,251,66,270,38
552,183930215.jpg,1080,1080,Jh,158,462,216,531,67,196,92,226,3
553,183930215.jpg,1080,1080,2h,277,383,313,443,117,163,133,188,12
554,183930215.jpg,1080,1080,As,400,342,425,408,170,145,181,173,39
555,183930215.jpg,1080,1080,Ad,478,350,515,412,203,149,219,175,13
556,183930215.jpg,1080,1080,9c,595,397,647,459,253,169,275,195,31
557,183930215.jpg,1080,1080,6h,658,490,718,532,280,208,305,226,8
558,183930215.jpg,1080,1080,6h,503,763,562,804,214,324,239,342,8
559,244093051.jpg,1080,1080,9d,84,722,149,751,35,307,63,319,18
560,244093051.jpg,1080,1080,10d,86,588,152,632,36,250,64,269,17
561,244093051.jpg,1080,1080,Qc,156,460,217,530,66,195,92,225,28
562,244093051.jpg,1080,1080,Ks,271,376,318,450,115,160,135,191,40
563,244093051.jpg,1080,1080,Ac,397,341,426,405,169,145,181,172,26
564,244093051.jpg,1080,1080,10h,477,349,520,416,203,148,221,177,4
565,244093051.jpg,1080,1080,2d,597,398,648,453,254,169,276,192,25
566,244093051.jpg,1080,1080,2d,548,707,600,762,233,301,255,324,25
567,392334384.jpg,1080,1080,3h,85,722,147,750,36,307,62,319,11
568,392334384.jpg,1080,1080,8d,90,590,151,632,38,251,64,269,19
569,392334384.jpg,1080,1080,10d,158,466,214,522,67,198,91,222,17
570,392334384.jpg,1080,1080,4h,279,380,314,442,118,161,133,188,10
571,392334384.jpg,1080,1080,5s,401,341,430,406,170,145,183,172,48
572,392334384.jpg,1080,1080,Jc,470,345,526,413,200,146,224,175,29
573,392334384.jpg,1080,1080,10h,594,394,647,455,253,167,275,193,4
574,392334384.jpg,1080,1080,10h,541,710,591,766,230,302,251,326,4
575,446214831.jpg,1080,1080,10h,85,720,151,755,36,306,64,321,4
576,446214831.jpg,1080,1080,5d,88,587,153,631,37,250,65,268,22
577,446214831.jpg,1080,1080,5h,159,464,210,519,67,197,89,221,9
578,446214831.jpg,1080,1080,6s,277,380,315,443,117,161,134,188,47
579,446214831.jpg,1080,1080,2d,399,341,429,409,169,145,182,174,25
580,446214831.jpg,1080,1080,7d,478,347,522,410,203,147,222,174,20
581,446214831.jpg,1080,1080,10s,594,392,650,454,253,166,276,193,43
582,446214831.jpg,1080,1080,6d,658,489,718,533,280,208,305,227,21
583,446214831.jpg,1080,1080,6d,501,757,563,802,213,322,239,341,21
584,250195126.jpg,1080,1080,2c,86,722,151,751,36,307,64,319,38
585,250195126.jpg,1080,1080,2s,89,590,154,633,37,251,65,269,51
586,250195126.jpg,1080,1080,10h,158,467,215,522,67,198,91,222,4
587,250195126.jpg,1080,1080,Jh,271,379,317,450,115,161,135,191,3
588,250195126.jpg,1080,1080,6d,399,345,429,408,169,146,182,173,21
589,250195126.jpg,1080,1080,9c,477,349,520,411,203,148,221,175,31
590,250195126.jpg,1080,1080,5s,597,396,650,454,254,168,276,193,48
591,250195126.jpg,1080,1080,2s,657,488,720,535,279,207,306,227,51
592,250195126.jpg,1080,1080,2s,507,758,568,803,215,322,241,342,51
593,197272452.jpg,1080,1080,10c,83,720,147,753,35,306,62,320,30
594,197272452.jpg,1080,1080,3h,91,591,153,632,38,251,65,269,11
595,197272452.jpg,1080,1080,8c,161,466,218,521,68,198,92,221,32
596,197272452.jpg,1080,1080,6s,276,379,316,443,117,161,134,188,47
597,197272452.jpg,1080,1080,6s,398,341,431,406,169,145,183,172,47
598,197272452.jpg,1080,1080,Js,470,347,525,416,200,147,223,177,42
599,197272452.jpg,1080,1080,Js,523,654,582,723,222,278,247,307,42
600,981469879.jpg,1080,1080,Ah,85,725,148,750,36,308,63,319,0
601,981469879.jpg,1080,1080,Ad,89,594,151,632,37,253,64,269,13
602,981469879.jpg,1080,1080,Js,158,460,217,530,67,195,92,225,42
603,981469879.jpg,1080,1080,Kh,269,376,316,450,114,160,134,191,1
604,981469879.jpg,1080,1080,3c,397,345,428,411,169,146,182,175,37
605,981469879.jpg,1080,1080,Js,470,347,526,415,200,147,224,176,42
606,981469879.jpg,1080,1080,Ah,595,401,643,452,253,170,273,192,0
607,981469879.jpg,1080,1080,Ah,545,708,592,760,232,301,252,323,0
608,289498503.jpg,1080,1080,Kc,82,720,152,754,34,306,64,321,27
609,289498503.jpg,1080,1080,4s,95,588,156,636,40,250,66,270,49
610,289498503.jpg,1080,1080,8c,161,465,213,520,68,198,90,221,32
611,289498503.jpg,1080,1080,10h,271,382,315,446,115,162,134,189,4
612,289498503.jpg,1080,1080,4s,396,344,429,408,168,146,182,173,49
613,289498503.jpg,1080,1080,Kh,470,345,526,416,200,146,224,177,1
614,289498503.jpg,1080,1080,Jc,586,392,654,456,249,166,278,194,29
615,289498503.jpg,1080,1080,Jc,538,703,609,767,229,299,259,326,29
616,562892243.jpg,1080,1080,As,83,724,149,749,35,308,63,319,39
617,562892243.jpg,1080,1080,Jd,85,584,154,641,36,248,65,273,16
618,562892243.jpg,1080,1080,Qh,157,462,216,531,66,196,92,226,2
619,562892243.jpg,1080,1080,6c,278,378,317,441,118,161,135,187,34
620,562892243.jpg,1080,1080,8c,397,341,430,404,169,145,183,172,32
621,562892243.jpg,1080,1080,8d,479,348,521,409,204,148,221,174,19
622,562892243.jpg,1080,1080,4d,594,404,647,454,253,172,275,193,23
623,562892243.jpg,1080,1080,4d,545,707,598,756,232,301,254,322,23
624,412182252.jpg,1080,1080,4c,88,719,151,752,37,306,64,320,36
625,412182252.jpg,1080,1080,4h,93,590,151,631,39,251,64,268,10
626,412182252.jpg,1080,1080,2s,161,465,215,522,68,198,91,222,51
627,412182252.jpg,1080,1080,8d,276,379,316,441,117,161,134,187,19
628,412182252.jpg,1080,1080,10s,397,340,431,406,169,144,183,172,43
629,412182252.jpg,1080,1080,3s,476,351,519,415,202,149,221,176,50
630,412182252.jpg,1080,1080,3s,528,657,571,722,224,279,243,307,50
631,298506014.jpg,1080,1080,10s,81,722,147,755,34,307,62,321,43
632,298506014.jpg,1080,1080,2c,93,593,156,636,39,252,66,270,38
633,298506014.jpg,1080,1080,8s,163,469,216,525,69,199,92,223,45
634,298506014.jpg,1080,1080,8s,275,382,314,446,117,162,133,189,45
635,298506014.jpg,1080,1080,5s,400,341,429,405,170,145,182,172,48
636,298506014.jpg,1080,1080,4h,479,353,519,412,204,150,221,175,10
637,298506014.jpg,1080,1080,9d,593,401,644,456,252,170,274,194,18
638,298506014.jpg,1080,1080,9d,545,710,596,764,232,302,253,325,18
639,525024827.jpg,1080,1080,Jd,82,720,152,754,34,306,64,321,16
640,525024827.jpg,1080,1080,8c,89,590,153,634,37,251,65,270,32
641,525024827.jpg,1080,1080,2d,161,465,213,520,68,198,90,221,25
642,525024827.jpg,1080,1080,3d,275,381,316,445,117,162,134,189,24
643,525024827.jpg,1080,1080,10d,397,341,431,409,169,145,183,174,17
644,525024827.jpg,1080,1080,Kd,470,348,525,416,200,148,223,177,14
645,525024827.jpg,1080,1080,7s,595,395,651,455,253,168,277,193,46
646,525024827.jpg,1080,1080,7c,657,486,721,538,279,207,307,229,33
647,525024827.jpg,1080,1080,7c,501,758,565,807,213,322,240,343,33
648,837787391.jpg,1080,1080,6d,83,720,151,751,35,306,64,319,21
649,837787391.jpg,1080,1080,Ah,92,596,152,631,39,253,64,268,0
650,837787391.jpg,1080,1080,3d,162,466,214,522,69,198,91,222,24
651,837787391.jpg,1080,1080,10d,271,377,316,441,115,160,134,187,17
652,837787391.jpg,1080,1080,Jd,395,339,433,409,168,144,184,174,16
653,837787391.jpg,1080,1080,Qd,470,349,524,416,200,148,223,177,15
654,837787391.jpg,1080,1080,4d,598,403,650,452,254,171,276,192,23
655,837787391.jpg,1080,1080,Qh,651,484,722,540,277,206,307,230,2
656,837787391.jpg,1080,1080,Qh,496,759,573,810,211,323,244,345,2
657,118386829.jpg,1080,1080,6d,86,722,148,750,36,307,63,319,21
658,118386829.jpg,1080,1080,Ah,93,596,152,631,39,253,64,268,0
659,118386829.jpg,1080,1080,8d,161,465,213,519,68,198,90,221,19
660,118386829.jpg,1080,1080,8c,275,380,320,443,117,161,136,188,32
661,118386829.jpg,1080,1080,9h,399,345,428,407,169,146,182,173,5
662,118386829.jpg,1080,1080,Js,470,346,526,415,200,147,224,176,42
663,118386829.jpg,1080,1080,4s,593,405,648,457,252,172,276,194,49
664,118386829.jpg,1080,1080,7c,658,486,721,534,280,207,307,227,33
665,118386829.jpg,1080,1080,7c,502,758,566,806,213,322,241,343,33
666,959727606.jpg,1080,1080,5s,82,722,146,748,34,307,62,318,48
667,959727606.jpg,1080,1080,5d,89,588,152,630,37,250,64,268,22
668,959727606.jpg,1080,1080,7h,161,464,212,519,68,197,90,221,7
669,959727606.jpg,1080,1080,3h,275,382,313,444,117,162,133,189,11
670,959727606.jpg,1080,1080,Jh,395,342,433,409,168,145,184,174,3
671,959727606.jpg,1080,1080,6c,478,349,520,411,203,148,221,175,34
672,959727606.jpg,1080,1080,10h,593,395,647,456,252,168,275,194,4
673,959727606.jpg,1080,1080,2c,656,489,716,536,279,208,304,228,38
674,959727606.jpg,1080,1080,2c,502,758,563,804,213,322,239,342,38
675,743774609.jpg,1080,1080,5s,83,723,147,749,35,307,62,319,48
676,743774609.jpg,1080,1080,Jc,84,583,153,641,35,248,65,273,29
677,743774609.jpg,1080,1080,As,163,468,215,522,69,199,91,222,39
678,743774609.jpg,1080,1080,7h,276,380,314,441,117,161,133,187,7
679,743774609.jpg,1080,1080,6d,400,344,429,408,170,146,182,173,21
680,743774609.jpg,1080,1080,10c,474,348,520,415,201,148,221,176,30
681,743774609.jpg,1080,1080,6h,598,401,647,453,254,170,275,192,8
682,743774609.jpg,1080,1080,6h,546,710,596,763,232,302,253,324,8
683,383378140.jpg,1080,1080,7c,84,720,148,751,35,306,63,319,33
684,383378140.jpg,1080,1080,Ac,89,595,151,634,37,253,64,270,26
685,383378140.jpg,1080,1080,3c,162,467,218,525,69,198,92,223,37
686,383378140.jpg,1080,1080,5h,274,378,312,441,116,161,132,187,9
687,383378140.jpg,1080,1080,Ac,397,341,426,406,169,145,181,172,26
688,383378140.jpg,1080,1080,Qc,470,348,525,416,200,148,223,177,28
689,383378140.jpg,1080,1080,Qc,523,654,582,723,222,278,247,307,28
690,662295834.jpg,1080,1080,2c,87,722,151,751,37,307,64,319,38
691,662295834.jpg,1080,1080,6c,90,588,151,631,38,250,64,268,34
692,662295834.jpg,1080,1080,Ks,156,459,216,531,66,195,92,226,40
693,662295834.jpg,1080,1080,Jc,270,375,319,450,115,159,135,191,29
